,A,2019-12-03,,,,,,647966,Acidipropionibacterium virtanenii,P,985877,Acidipropionibacterium virtanenii,N,,,,OR,,
,A,2019-12-03,,,,,,647967,Acidipropionibacterium timonense,P,985878,Acidipropionibacterium timonense,N,,,,OR,,
,A,2019-12-03,,,,,,647968,Acidipropionibacterium thoenii,P,985879,Acidipropionibacterium thoenii,N,,,,OR,,
,A,2019-12-03,,,,,,647968,Acidipropionibacterium thoenii,T,985880,Propionibacterium rubrum,N,,,,OR,,
,A,2019-12-03,,,,,,642595,Proteocatella sphenisci,P,979189,Proteocatella sphenisci,N,,,,OR,,
,A,2019-12-03,,,,,,642596,Proteinivorax tanatarense,P,979190,Proteinivorax tanatarense,N,,,,OR,,
,A,2019-12-03,,,,,,642597,Proteiniphilum saccharofermentans,P,979191,Proteiniphilum saccharofermentans,N,,,,OR,,
,A,2019-12-03,,,,,,642598,Proteiniphilum acetatigenes,P,979192,Proteiniphilum acetatigenes,N,,,,OR,,
,A,2019-12-03,,,,,,642599,Proteinimicrobium ihbtica,P,979193,Proteinimicrobium ihbtica,N,,,,OR,,
,A,2019-12-03,,,,,,642600,Paenibacillus paeoniae,P,979194,Paenibacillus paeoniae,N,,,,OR,,
,A,2019-12-03,,,,,,642601,Paenibacillus pabuli,T,979196,Bacillus pabuli,N,,,,OR,,
,A,2019-12-03,,,,,,642601,Paenibacillus pabuli,P,979195,Paenibacillus pabuli,N,,,,OR,,
,A,2019-12-03,,,,,,642601,Paenibacillus pabuli,T,979197,Paenibacillus pubuli,N,,,,OR,,
,A,2019-12-03,,,,,,642602,Paenibacillus ourofinensis,P,979198,Paenibacillus ourofinensis,N,,,,OR,,
,A,2019-12-03,,,,,,642603,Paenibacillus oryzae,P,979199,Paenibacillus oryzae,N,,,,OR,,
,A,2019-12-03,,,,,,642604,Paenibacillus oenotherae,P,979200,Paenibacillus oenotherae,N,,,,OR,,
,A,2019-12-03,,,,,,642605,Paenibacillus odorifer,P,979201,Paenibacillus odorifer,N,,,,OR,,
,A,2019-12-03,,,,,,642606,Paenibacillus oceanisediminis,P,979202,Paenibacillus oceanisediminis,N,,,,OR,,
,A,2019-12-03,,,,,,642607,Paenibacillus nicotianae,P,979203,Paenibacillus nicotianae,N,,,,OR,,
,A,2019-12-03,,,,,,642608,Paenibacillus nematophilus,P,979204,Paenibacillus nematophilus,N,,,,OR,,
,A,2019-12-03,,,,,,642609,Paenibacillus nebraskensis,P,979205,Paenibacillus nebraskensis,N,,,,OR,,
,A,2019-12-03,,,,,,642610,Paenibacillus nasutitermitis,P,979206,Paenibacillus nasutitermitis,N,,,,OR,,
,A,2019-12-03,,,,,,642611,Paenibacillus naphthalenovorans,P,979207,Paenibacillus naphthalenovorans,N,,,,OR,,
,A,2019-12-03,,,,,,642612,Paenibacillus nanensis,P,979208,Paenibacillus nanensis,N,,,,OR,,
,A,2019-12-03,,,,,,642613,Paenibacillus mucilaginosus,T,979210,Bacillus mucilaginosus,N,,,,OR,,
,A,2019-12-03,,,,,,642613,Paenibacillus mucilaginosus,P,979209,Paenibacillus mucilaginosus,N,,,,OR,,
,A,2019-12-03,,,,,,642614,Paenibacillus motobuensis,P,979211,Paenibacillus motobuensis,N,,,,OR,,
,A,2019-12-03,,,,,,642615,Paenibacillus montaniterrae,P,979212,Paenibacillus montaniterrae,N,,,,OR,,
,A,2019-12-03,,,,,,642616,Paenibacillus montanisoli,P,979213,Paenibacillus montanisoli,N,,,,OR,,
,A,2019-12-03,,,,,,649431,Hungateiclostridium straminisolvens,T,987773,Clostridium straminisolvens,N,,,,OR,,
,A,2019-12-03,,,,,,649431,Hungateiclostridium straminisolvens,P,987772,Hungateiclostridium straminisolvens,N,,,,OR,,
,A,2019-12-03,,,,,,649432,Hungateiclostridium saccincola,P,987774,Hungateiclostridium saccincola,N,,,,OR,,
,A,2019-12-03,,,,,,649432,Hungateiclostridium saccincola,T,987775,Herbivorax saccincola,N,,,,OR,,
,A,2019-12-03,,,,,,649433,Hungateiclostridium clariflavum,T,987777,Clostridium clariflavum,N,,,,OR,,
,A,2019-12-03,,,,,,649433,Hungateiclostridium clariflavum,P,987776,Hungateiclostridium clariflavum,N,,,,OR,,
,A,2019-12-03,,,,,,649434,Hungateiclostridium cellulolyticum,P,987778,Hungateiclostridium cellulolyticum,N,,,,OR,,
,A,2019-12-03,,,,,,649434,Hungateiclostridium cellulolyticum,T,987779,Acetivibrio cellulolyticus,N,,,,OR,,
,A,2019-12-03,,,,,,649434,Hungateiclostridium cellulolyticum,T,987780,Acetivibrio cellulosilyticus,N,,,,OR,,
,A,2019-12-03,,,,,,649434,Hungateiclostridium cellulolyticum,T,987781,Acetivibrio cellulosolvens,N,,,,OR,,
,A,2019-12-03,,,,,,649435,Hungateiclostridium alkalicellulosi,T,987783,Clostridium alkalicellulosi,N,,,,OR,,
,A,2019-12-03,,,,,,649435,Hungateiclostridium alkalicellulosi,T,987784,Clostridium alkalicellum,N,,,,OR,,
,A,2019-12-03,,,,,,649435,Hungateiclostridium alkalicellulosi,P,987782,Hungateiclostridium alkalicellulosi,N,,,,OR,,
,A,2019-12-03,,,,,,649436,Hungateiclostridium aldrichii,P,987785,Hungateiclostridium aldrichii,N,,,,OR,,
,A,2019-12-03,,,,,,649436,Hungateiclostridium aldrichii,T,987786,Clostridium aldrichii,N,,,,OR,,
,A,2019-12-03,,,,,,649438,Humibacter soli,P,987788,Humibacter soli,N,,,,OR,,
,A,2019-12-03,,,,,,649439,Humibacter ginsengiterrae,P,987789,Humibacter ginsengiterrae,N,,,,OR,,
,A,2019-12-03,,,,,,649440,Humibacter ginsengisoli,P,987790,Humibacter ginsengisoli,N,,,,OR,,
,A,2019-12-03,,,,,,649441,Humibacter aquilariae,P,987791,Humibacter aquilariae,N,,,,OR,,
,A,2019-12-03,,,,,,649442,Humibacter antri,P,987792,Humibacter antri,N,,,,OR,,
,A,2019-12-03,,,,,,649443,Humibacter albus,P,987793,Humibacter albus,N,,,,OR,,
,A,2019-12-03,,,,,,649444,Humibacillus xanthopallidus,P,987794,Humibacillus xanthopallidus,N,,,,OR,,
,A,2019-12-03,,,,,,649445,Hugenholtzia roseola,T,987796,Flexibacter roseolus,N,,,,OR,,
,A,2019-12-03,,,,,,649445,Hugenholtzia roseola,P,987795,Hugenholtzia roseola,N,,,,OR,,
,A,2019-12-03,,,,,,649446,Huanghella arctica,P,987797,Huanghella arctica,N,,,,OR,,
,A,2019-12-03,,,,,,649447,Huakuichenia soli,P,987798,Huakuichenia soli,N,,,,OR,,
,A,2019-12-03,,,,,,649448,Hoyosella subflava,P,987799,Hoyosella subflava,N,,,,OR,,
,A,2019-12-03,,,,,,649448,Hoyosella subflava,T,987800,Amycolicicoccus subflavus,N,,,,OR,,
,A,2019-12-03,,,,,,649449,Hoyosella rhizosphaerae,P,987801,Hoyosella rhizosphaerae,N,,,,OR,,
,A,2019-12-03,,,,,,649450,Hoyosella altamirensis,P,987802,Hoyosella altamirensis,N,,,,OR,,
,A,2019-12-03,,,,,,649451,Howardella ureilytica,P,987803,Howardella ureilytica,N,,,,OR,,
,A,2019-12-03,,,,,,649452,Hormoscilla spongeliae,P,987804,Hormoscilla spongeliae,N,,,,OR,,
,A,2019-12-03,,,,,,649452,Hormoscilla spongeliae,T,987805,Oscillatoria spongeliae,N,,,,OR,,
,A,2019-12-03,,,,,,649453,Hormoscilla pringsheimii,P,987806,Hormoscilla pringsheimii,N,,,,OR,,
,A,2019-12-03,,,,,,649454,Hormoscilla irregularis,P,987807,Hormoscilla irregularis,N,,,,OR,,
,A,2019-12-03,,,,,,649455,Hoppeia youngheungensis,P,987808,Hoppeia youngheungensis,N,,,,OR,,
,A,2019-12-03,,,,,,645804,Kurthia zopfii,T,983179,Zopfius zopfii,N,,,,OR,,
,A,2019-12-03,,,,,,645805,Kurthia sibirica,P,983180,Kurthia sibirica,N,,,,OR,,
,A,2019-12-03,,,,,,645806,Kurthia senegalensis,P,983181,Kurthia senegalensis,N,,,,OR,,
,A,2019-12-03,,,,,,645807,Kurthia ruminicola,P,983182,Kurthia ruminicola,N,,,,OR,,
,A,2019-12-03,,,,,,645808,Kurthia populi,P,983183,Kurthia populi,N,,,,OR,,
,A,2019-12-03,,,,,,645809,Kurthia massiliensis,P,983184,Kurthia massiliensis,N,,,,OR,,
,A,2019-12-03,,,,,,645810,Kurthia huakuii,P,983185,Kurthia huakuii,N,,,,OR,,
,A,2019-12-03,,,,,,645811,Kurthia gibsonii,P,983186,Kurthia gibsonii,N,,,,OR,,
,A,2019-12-03,,,,,,645812,Ktedonobacter racemifer,T,983188,Ktedobacter racemifer,N,,,,OR,,
,A,2019-12-03,,,,,,645812,Ktedonobacter racemifer,P,983187,Ktedonobacter racemifer,N,,,,OR,,
,A,2019-12-03,,,,,,645813,Kryptousia microlepis,P,983189,Kryptousia microlepis,N,,,,OR,,
,A,2019-12-03,,,,,,645814,Kryptousia macronema,P,983190,Kryptousia macronema,N,,,,OR,,
,A,2019-12-03,,,,,,645815,Kroppenstedtia sanguinis,P,983191,Kroppenstedtia sanguinis,N,,,,OR,,
,A,2019-12-03,,,,,,645816,Kroppenstedtia pulmonis,P,983192,Kroppenstedtia pulmonis,N,,,,OR,,
,A,2019-12-03,,,,,,645817,Kroppenstedtia guangzhouensis,P,983193,Kroppenstedtia guangzhouensis,N,,,,OR,,
,A,2019-12-03,,,,,,650154,Bacillus plakortidis,P,988690,Bacillus plakortidis,N,,,,OR,,
,A,2019-12-03,,,,,,650154,Bacillus plakortidis,T,988691,Bacillus plakortiensis,N,,,,OR,,
,A,2019-12-03,,,,,,650155,Bacillus piscicola,P,988692,Bacillus piscicola,N,,,,OR,,
,A,2019-12-03,,,,,,650156,Bacillus pichinotyi,P,988693,Bacillus pichinotyi,N,,,,OR,,
,A,2019-12-03,,,,,,650157,Bacillus phocaeensis,P,988694,Bacillus phocaeensis,N,,,,OR,,
,A,2019-12-03,,,,,,650158,Bacillus pervagus,P,988695,Bacillus pervagus,N,,,,OR,,
,A,2019-12-03,,,,,,650159,Bacillus persicus,P,988696,Bacillus persicus,N,,,,OR,,
,A,2019-12-03,,,,,,650160,Bacillus patagoniensis,P,988697,Bacillus patagoniensis,N,,,,OR,,
,A,2019-12-03,,,,,,650161,Bacillus paranthracis,P,988698,Bacillus paranthracis,N,,,,OR,,
,A,2019-12-03,,,,,,650162,Bacillus paramycoides,P,988699,Bacillus paramycoides,N,,,,OR,,
,A,2019-12-03,,,,,,650163,Bacillus paralicheniformis,P,988700,Bacillus paralicheniformis,N,,,,OR,,
,A,2019-12-03,,,,,,650164,Bacillus paraflexus,P,988701,Bacillus paraflexus,N,,,,OR,,
,A,2019-12-03,,,,,,650165,Bacillus panaciterrae,P,988702,Bacillus panaciterrae,N,,,,OR,,
,A,2019-12-03,,,,,,648628,Blautia hansenii,T,986755,Streptococcus hansenii,N,,,,OR,,
,A,2019-12-03,,,,,,648629,Blautia glucerasea,T,986757,Blautia glucerasei,N,,,,OR,,
,A,2019-12-03,,,,,,648629,Blautia glucerasea,P,986756,Blautia glucerasea,N,,,,OR,,
,A,2019-12-03,,,,,,648630,Blautia faecis,P,986758,Blautia faecis,N,,,,OR,,
,A,2019-12-03,,,,,,648631,Blautia coccoides,T,986760,Clostridium coccoides,N,,,,OR,,
,A,2019-12-03,,,,,,648631,Blautia coccoides,P,986759,Blautia coccoides,N,,,,OR,,
,A,2019-12-03,,,,,,648632,Blautia caecimuris,P,986761,Blautia caecimuris,N,,,,OR,,
,A,2019-12-03,,,,,,648633,Blattabacterium relictus,P,986762,Blattabacterium relictus,N,,,,OR,,
,A,2019-12-03,,,,,,648634,Blattabacterium punctulatus,P,986763,Blattabacterium punctulatus,N,,,,OR,,
,A,2019-12-03,,,,,,648635,Blattabacterium cuenoti,P,986764,Blattabacterium cuenoti,N,,,,OR,,
,A,2019-12-03,,,,,,648636,Blattabacterium clevelandi,P,986765,Blattabacterium clevelandi,N,,,,OR,,
,A,2019-12-03,,,,,,649754,Bacteroides cellulosilyticus,P,988195,Bacteroides cellulosilyticus,N,,,,OR,,
,A,2019-12-03,,,,,,649755,Bacteroides caecimuris,P,988196,Bacteroides caecimuris,N,,,,OR,,
,A,2019-12-03,,,,,,649756,Bacteroides caecimuri,P,988197,Bacteroides caecimuri,N,,,,OR,,
,A,2019-12-03,,,,,,649757,Bacteroides caecigallinarum,P,988198,Bacteroides caecigallinarum,N,,,,OR,,
,A,2019-12-03,,,,,,649758,Bacteroides caecicola,P,988199,Bacteroides caecicola,N,,,,OR,,
,A,2019-12-03,,,,,,649759,Bacteroides caccae,P,988200,Bacteroides caccae,N,,,,OR,,
,A,2019-12-03,,,,,,649760,Bacteroides bouchesdurhonensis,P,988201,Bacteroides bouchesdurhonensis,N,,,,OR,,
,A,2019-12-03,,,,,,649761,Bacteroides barnesiae,P,988202,Bacteroides barnesiae,N,,,,OR,,
,A,2019-12-03,,,,,,649762,Bacteroides acidifaciens,P,988203,Bacteroides acidifaciens,N,,,,OR,,
,A,2019-12-03,,,,,,649763,Bacteriovorax stolpii,T,988205,Bacteriolyticum stolpii,N,,,,OR,,
,A,2019-12-03,,,,,,649763,Bacteriovorax stolpii,P,988204,Bacteriovorax stolpii,N,,,,OR,,
,A,2019-12-03,,,,,,649763,Bacteriovorax stolpii,T,988206,Bdellovibrio stolpii,N,,,,OR,,
,A,2019-12-03,,,,,,649764,Bacterioplanoides pacificum,P,988207,Bacterioplanoides pacificum,N,,,,OR,,
,A,2019-12-03,,,,,,649765,Bacterioplanes sanyensis,P,988208,Bacterioplanes sanyensis,N,,,,OR,,
,A,2019-12-03,,,,,,649766,Bacillus zhanjiangensis,P,988209,Bacillus zhanjiangensis,N,,,,OR,,
,A,2019-12-03,,,,,,649767,Bacillus zhangzhouensis,P,988210,Bacillus zhangzhouensis,N,,,,OR,,
,A,2019-12-03,,,,,,649768,Bacillus zeae,P,988211,Bacillus zeae,N,,,,OR,,
,A,2019-12-03,,,,,,649769,Bacillus xiaoxiensis,P,988212,Bacillus xiaoxiensis,N,,,,OR,,
,A,2019-12-03,,,,,,649770,Bacillus xiamenensis,P,988213,Bacillus xiamenensis,N,,,,OR,,
,A,2019-12-03,,,,,,649771,Bacillus wuyishanensis,P,988214,Bacillus wuyishanensis,N,,,,OR,,
,A,2019-12-03,,,,,,649772,Bacillus wudalianchiensis,P,988215,Bacillus wudalianchiensis,N,,,,OR,,
,A,2019-12-03,,,,,,649773,Bacillus wiedmannii,P,988216,Bacillus wiedmannii,N,,,,OR,,
,A,2019-12-03,,,,,,649774,Bacillus weihaiensis,P,988217,Bacillus weihaiensis,N,,,,OR,,
,A,2019-12-03,,,,,,649775,Bacillus wakoensis,P,988218,Bacillus wakoensis,N,,,,OR,,
,A,2019-12-03,,,,,,649776,Bacillus vitellinus,P,988219,Bacillus vitellinus,N,,,,OR,,
,A,2019-12-03,,,,,,649777,Bacillus viscosus,P,988220,Bacillus viscosus,N,,,,OR,,
,A,2019-12-03,,,,,,649778,Bacillus vireti,P,988221,Bacillus vireti,N,,,,OR,,
,A,2019-12-03,,,,,,649779,Bacillus vini,T,988223,Bacillus luzhouensis,N,,,,OR,,
,A,2019-12-03,,,,,,649779,Bacillus vini,P,988222,Bacillus vini,N,,,,OR,,
,A,2019-12-03,,,,,,649780,Bacillus vietnamensis,P,988224,Bacillus vietnamensis,N,,,,OR,,
,A,2019-12-03,,,,,,648932,Cohnella kolymensis,P,987132,Cohnella kolymensis,N,,,,OR,,
,A,2019-12-03,,,,,,648933,Cohnella hongkongensis,T,987134,Paenibacillus hongkongensis,N,,,,OR,,
,A,2019-12-03,,,,,,648933,Cohnella hongkongensis,P,987133,Cohnella hongkongensis,N,,,,OR,,
,A,2019-12-03,,,,,,648934,Cohnella ginsengisoli,P,987135,Cohnella ginsengisoli,N,,,,OR,,
,A,2019-12-03,,,,,,648935,Cohnella formosensis,P,987136,Cohnella formosensis,N,,,,OR,,
,A,2019-12-03,,,,,,648936,Cohnella fontinalis,P,987137,Cohnella fontinalis,N,,,,OR,,
,A,2019-12-03,,,,,,648937,Cohnella ferri,P,987138,Cohnella ferri,N,,,,OR,,
,A,2019-12-03,,,,,,648938,Cohnella damuensis,P,987139,Cohnella damuensis,N,,,,OR,,
,A,2019-12-03,,,,,,648938,Cohnella damuensis,T,987140,Cohnella damensis,N,,,,OR,,
,A,2019-12-03,,,,,,648939,Cohnella collisoli,P,987141,Cohnella collisoli,N,,,,OR,,
,A,2019-12-03,,,,,,648940,Cohnella cellulosilytica,P,987142,Cohnella cellulosilytica,N,,,,OR,,
,A,2019-12-03,,,,,,648941,Cohnella capsici,P,987143,Cohnella capsici,N,,,,OR,,
,A,2019-12-03,,,,,,648942,Cohnella boryungensis,P,987144,Cohnella boryungensis,N,,,,OR,,
,A,2019-12-03,,,,,,648943,Cohnella arctica,P,987145,Cohnella arctica,N,,,,OR,,
,A,2019-12-03,,,,,,648944,Cohnella algarum,P,987146,Cohnella algarum,N,,,,OR,,
,A,2019-12-03,,,,,,648945,Cohaesibacter marisflavi,P,987147,Cohaesibacter marisflavi,N,,,,OR,,
,A,2019-12-03,,,,,,649997,Enterobacter cloacae subsp. cloacae,P,988485,Enterobacter cloacae subsp. cloacae,N,,,,OR,,
,A,2019-12-03,,,,,,649998,Enterobacter chuandaensis,P,988486,Enterobacter chuandaensis,N,,,,OR,,
,A,2019-12-03,,,,,,649999,Enterobacter chengduensis,P,988487,Enterobacter chengduensis,N,,,,OR,,
,A,2019-12-03,,,,,,650000,Clostridium aciditolerans,P,988488,Clostridium aciditolerans,N,,,,OR,,
,A,2019-12-03,,,,,,650001,Clostridium acidisoli,P,988489,Clostridium acidisoli,N,,,,OR,,
,A,2019-12-03,,,,,,650002,Clostridium acetireducens,P,988490,Clostridium acetireducens,N,,,,OR,,
,A,2019-12-03,,,,,,650003,Clostridium aceticum,P,988491,Clostridium aceticum,N,,,,OR,,
,A,2019-12-03,,,,,,650004,Clostridioides mangenotii,P,988492,Clostridioides mangenotii,N,,,,OR,,
,A,2019-12-03,,,,,,650004,Clostridioides mangenotii,T,988493,Clostridium mangenotii,N,,,,OR,,
,A,2019-12-03,,,,,,650004,Clostridioides mangenotii,T,988494,Inflabilis mangenoti,N,,,,OR,,
,A,2019-12-03,,,,,,650005,Clostridiisalibacter paucivorans,P,988495,Clostridiisalibacter paucivorans,N,,,,OR,,
,A,2019-12-03,,,,,,650006,Clonothrix fusca,P,988496,Clonothrix fusca,N,,,,OR,,
,A,2019-12-03,,,,,,650007,Cloacibacterium rupense,P,988497,Cloacibacterium rupense,N,,,,OR,,
,A,2019-12-03,,,,,,650660,Halodesulfovibrio aestuarii,T,989292,Desulfovibrio desulfuricans subsp. aestuarii,N,,,,OR,,
,A,2019-12-03,,,,,,646466,Marmoricola aquaticus,P,984003,Marmoricola aquaticus,N,,,,OR,,
,A,2019-12-03,,,,,,646467,Marmoricola aequoreus,P,984004,Marmoricola aequoreus,N,,,,OR,,
,A,2019-12-03,,,,,,646468,Marixanthomonas ophiurae,P,984005,Marixanthomonas ophiurae,N,,,,OR,,
,A,2019-12-03,,,,,,646469,Marivivens niveibacter,P,984006,Marivivens niveibacter,N,,,,OR,,
,A,2019-12-03,,,,,,642332,Mycobacterium isoniacini,P,978864,Mycobacterium isoniacini,N,,,,OR,,
,A,2019-12-03,,,,,,642333,Mycobacterium intracellulare subsp. yongonense,T,978866,Mycobacterium yongonense,N,,,,OR,,
,A,2019-12-03,,,,,,642333,Mycobacterium intracellulare subsp. yongonense,P,978865,Mycobacterium intracellulare subsp. yongonense,N,,,,OR,,
,A,2019-12-03,,,,,,642334,Mycobacterium intracellulare subsp. intracellulare,P,978867,Mycobacterium intracellulare subsp. intracellulare,N,,,,OR,,
,A,2019-12-03,,,,,,642334,Mycobacterium intracellulare subsp. intracellulare,T,978868,Mycobacterium indicus pranii,N,,,,OR,,
,A,2019-12-03,,,,,,650373,Egicoccus halophilus,P,988951,Egicoccus halophilus,N,,,,OR,,
,A,2019-12-03,,,,,,650374,Egibacter rhizosphaerae,P,988952,Egibacter rhizosphaerae,N,,,,OR,,
,A,2019-12-03,,,,,,650375,Eggerthia catenaformis,T,988954,Bacteroides catenaformis,N,,,,OR,,
,A,2019-12-03,,,,,,650375,Eggerthia catenaformis,P,988953,Eggerthia catenaformis,N,,,,OR,,
,A,2019-12-03,,,,,,650375,Eggerthia catenaformis,T,988955,Catenabacterium catenaforme,N,,,,OR,,
,A,2019-12-03,,,,,,650375,Eggerthia catenaformis,T,988956,Lactobacillus catenaforme,N,,,,OR,,
,A,2019-12-03,,,,,,653727,Cupriavidus gilardii,T,993223,Wautersia gilardii,N,,,,OR,,
,A,2019-12-03,,,,,,653727,Cupriavidus gilardii,P,993221,Cupriavidus gilardii,N,,,,OR,,
,A,2019-12-03,,,,,,653728,Cupriavidus campinensis,P,993224,Cupriavidus campinensis,N,,,,OR,,
,A,2019-12-03,,,,,,653728,Cupriavidus campinensis,T,993225,Ralstonia campinensis,N,,,,OR,,
,A,2019-12-03,,,,,,653728,Cupriavidus campinensis,T,993226,Wautersia campinensis,N,,,,OR,,
,A,2019-12-03,,,,,,653729,Brevibacillus sediminis,P,993227,Brevibacillus sediminis,N,,,,OR,,
,A,2019-12-03,,,,,,653730,Brevibacillus reuszeri,P,993228,Brevibacillus reuszeri,N,,,,OR,,
,A,2019-12-03,,,,,,653730,Brevibacillus reuszeri,T,993229,Bacillus reuszeri,N,,,,OR,,
,A,2019-12-03,,,,,,653731,Brevibacillus parabrevis,T,993231,Bacillus parabrevis,N,,,,OR,,
,A,2019-12-03,,,,,,653731,Brevibacillus parabrevis,P,993230,Brevibacillus parabrevis,N,,,,OR,,
,A,2019-12-03,,,,,,653732,Brevibacillus panacihumi,P,993232,Brevibacillus panacihumi,N,,,,OR,,
,A,2019-12-03,,,,,,653733,Brevibacillus nitrificans,P,993233,Brevibacillus nitrificans,N,,,,OR,,
,A,2019-12-03,,,,,,653734,Brevibacillus massiliensis,P,993234,Brevibacillus massiliensis,N,,,,OR,,
,A,2019-12-03,,,,,,653735,Brevibacillus limnophilus,P,993235,Brevibacillus limnophilus,N,,,,OR,,
,A,2019-12-03,,,,,,653736,Brevibacillus levickii,P,993236,Brevibacillus levickii,N,,,,OR,,
,A,2019-12-03,,,,,,653737,Brevibacillus laterosporus,T,993238,Bacillus laterosporus,N,,,,OR,,
,A,2019-12-03,,,,,,653737,Brevibacillus laterosporus,P,993237,Brevibacillus laterosporus,N,,,,OR,,
,A,2019-12-03,,,,,,653738,Brevibacillus invocatus,P,993239,Brevibacillus invocatus,N,,,,OR,,
,A,2019-12-03,,,,,,653739,Brevibacillus halotolerans,P,993240,Brevibacillus halotolerans,N,,,,OR,,
,A,2019-12-03,,,,,,653740,Brevibacillus ginsengisoli,P,993241,Brevibacillus ginsengisoli,N,,,,OR,,
,A,2019-12-03,,,,,,653741,Brevibacillus gelatini,P,993242,Brevibacillus gelatini,N,,,,OR,,
,A,2019-12-03,,,,,,653742,Brevibacillus fulvus,P,993243,Brevibacillus fulvus,N,,,,OR,,
,A,2019-12-03,,,,,,653743,Brevibacillus formosus,T,993245,Bacillus formosus,N,,,,OR,,
,A,2019-12-03,,,,,,653743,Brevibacillus formosus,P,993244,Brevibacillus formosus,N,,,,OR,,
,A,2019-12-03,,,,,,653744,Brevibacillus fluminis,P,993246,Brevibacillus fluminis,N,,,,OR,,
,A,2019-12-03,,,,,,653745,Brevibacillus choshinensis,T,993248,Bacillus choshinensis,N,,,,OR,,
,A,2019-12-03,,,,,,653745,Brevibacillus choshinensis,P,993247,Brevibacillus choshinensis,N,,,,OR,,
,A,2019-12-03,,,,,,653746,Brevibacillus centrosporus,P,993249,Brevibacillus centrosporus,N,,,,OR,,
,A,2019-12-03,,,,,,653746,Brevibacillus centrosporus,T,993250,Bacillus centrosporus,N,,,,OR,,
,A,2019-12-03,,,,,,653747,Brevibacillus brevis,T,993252,Bacillus brevis,N,,,,OR,,
,A,2019-12-03,,,,,,653747,Brevibacillus brevis,P,993251,Brevibacillus brevis,N,,,,OR,,
,A,2019-12-03,,,,,,653748,Brevibacillus borstelensis,P,993253,Brevibacillus borstelensis,N,,,,OR,,
,A,2019-12-03,,,,,,653748,Brevibacillus borstelensis,T,993254,Bacillus borstelensis,N,,,,OR,,
,A,2019-12-03,,,,,,653749,Brevibacillus aydinogluensis,P,993255,Brevibacillus aydinogluensis,N,,,,OR,,
,A,2019-12-03,,,,,,653750,Brevibacillus agri,P,993256,Brevibacillus agri,N,,,,OR,,
,A,2019-12-03,,,,,,653750,Brevibacillus agri,T,993257,Bacillus agri,N,,,,OR,,
,A,2019-12-03,,,,,,653750,Brevibacillus agri,T,993258,Bacillus galactophilus,N,,,,OR,,
,A,2019-12-03,,,,,,653751,Brevefilum fermentans,P,993259,Brevefilum fermentans,N,,,,OR,,
,A,2019-12-03,,,,,,653752,Breoghania corrubedonensis,P,993260,Breoghania corrubedonensis,N,,,,OR,,
,A,2019-12-03,,,,,,653753,Brenneria salicis,T,993262,Bacterium salicis,N,,,,OR,,
,A,2019-12-03,,,,,,653753,Brenneria salicis,P,993261,Brenneria salicis,N,,,,OR,,
,A,2019-12-03,,,,,,653753,Brenneria salicis,T,993263,Erwinia salicis,N,,,,OR,,
,A,2019-12-03,,,,,,653753,Brenneria salicis,T,993264,Phytomonas salicis,N,,,,OR,,
,A,2019-12-03,,,,,,653753,Brenneria salicis,T,993265,Pseudobacterium salicis,N,,,,OR,,
,A,2019-12-03,,,,,,652559,Desulfococcus biacutus,P,991665,Desulfococcus biacutus,N,,,,OR,,
,A,2019-12-03,,,,,,652560,Desulfocella halophila,P,991666,Desulfocella halophila,N,,,,OR,,
,A,2019-12-03,,,,,,652561,Desulfocarbo indianensis,P,991667,Desulfocarbo indianensis,N,,,,OR,,
,A,2019-12-03,,,,,,652562,Desulfocapsa thiozymogenes,P,991668,Desulfocapsa thiozymogenes,N,,,,OR,,
,A,2019-12-03,,,,,,652563,Desulfocapsa sulfexigens,T,991670,Desulfocapsa sulfoexigens,N,,,,OR,,
,A,2019-12-03,,,,,,652563,Desulfocapsa sulfexigens,P,991669,Desulfocapsa sulfexigens,N,,,,OR,,
,A,2019-12-03,,,,,,652564,Desulfocaldus terraneus,P,991671,Desulfocaldus terraneus,N,,,,OR,,
,A,2019-12-03,,,,,,652565,Desulfobulbus rhabdoformis,P,991672,Desulfobulbus rhabdoformis,N,,,,OR,,
,A,2019-12-03,,,,,,652566,Desulfobulbus propionicus,P,991673,Desulfobulbus propionicus,N,,,,OR,,
,A,2019-12-03,,,,,,652567,Desulfobulbus oralis,P,991674,Desulfobulbus oralis,N,,,,OR,,
,A,2019-12-03,,,,,,652568,Desulfobulbus oligotrophicus,P,991675,Desulfobulbus oligotrophicus,N,,,,OR,,
,A,2019-12-03,,,,,,652569,Desulfobulbus mediterraneus,P,991676,Desulfobulbus mediterraneus,N,,,,OR,,
,A,2019-12-03,,,,,,648292,Borrelia recurrentis,P,986342,Borrelia recurrentis,N,,,,OR,,
,A,2019-12-03,,,,,,648292,Borrelia recurrentis,T,986343,Spirochaete obermeieri,N,,,,OR,,
,A,2019-12-03,,,,,,648292,Borrelia recurrentis,T,986344,Spirochaete recurrentis,N,,,,OR,,
,A,2019-12-03,,,,,,648292,Borrelia recurrentis,T,986345,Spiroschaudinnia recurrentis,N,,,,OR,,
,A,2019-12-03,,,,,,648293,Borrelia persica,T,986347,Spirochaeta persica,N,,,,OR,,
,A,2019-12-03,,,,,,648293,Borrelia persica,P,986346,Borrelia persica,N,,,,OR,,
,A,2019-12-03,,,,,,648294,Borrelia parkeri,P,986348,Borrelia parkeri,N,,,,OR,,
